Customer_ID,Country,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore,Category
5648.0,All,19,3.0,267,2,3,2,232,Other
5648.0,Country 2,19,3.0,267,2,3,2,232,Other
5649.0,All,19,3.0,267,2,3,2,232,Other
5649.0,Country 2,19,3.0,267,2,3,2,232,Other
5650.0,All,19,3.0,267,2,3,2,232,Other
5650.0,Country 2,19,3.0,267,2,3,2,232,Other
5651.0,All,19,3.0,267,2,3,2,232,Other
5651.0,Country 2,19,3.0,267,2,3,2,232,Other
5652.0,All,19,3.0,267,2,3,2,232,Other
5652.0,Country 2,19,3.0,267,2,3,2,232,Other
5653.0,All,19,3.0,267,2,3,2,232,Other
5653.0,Country 2,19,3.0,267,2,3,2,232,Other
5654.0,All,48,2.0,178,3,3,3,333,Other
5654.0,Country 2,48,2.0,178,3,3,3,333,Other
5655.0,All,48,2.0,178,3,3,3,333,Other
5655.0,Country 2,48,2.0,178,3,3,3,333,Other
5656.0,All,79,1.0,89,3,4,4,344,Other
5656.0,Country 2,79,1.0,89,3,4,4,344,Other
5657.0,All,19,3.0,267,2,3,2,232,Other
5657.0,Country 1,19,3.0,267,2,3,2,232,Other
5658.0,All,48,2.0,78,3,3,4,334,Other
5658.0,Country 1,48,2.0,78,3,3,4,334,Other
5660.0,All,19,3.0,117,2,3,3,233,Other
5660.0,Country 1,19,3.0,117,2,3,3,233,Other
5662.0,All,19,3.0,117,2,3,3,233,Other
5662.0,Country 1,19,3.0,117,2,3,3,233,Other
5663.0,All,19,3.0,117,2,3,3,233,Other
5663.0,Country 1,19,3.0,117,2,3,3,233,Other
5665.0,All,19,3.0,117,2,3,3,233,Other
5665.0,Country 1,19,3.0,117,2,3,3,233,Other
5666.0,All,48,2.0,178,3,3,3,333,Other
5666.0,Country 1,48,2.0,178,3,3,3,333,Other
5667.0,All,79,1.0,89,3,4,4,344,Other
5667.0,Country 1,79,1.0,89,3,4,4,344,Other
5671.0,All,19,3.0,297,2,3,2,232,Other
5671.0,Country 1,19,3.0,297,2,3,2,232,Other
5672.0,All,18,3.0,267,2,3,2,232,Other
5672.0,Country 2,18,3.0,267,2,3,2,232,Other
5673.0,All,47,2.0,78,3,3,4,334,Other
5673.0,Country 2,47,2.0,78,3,3,4,334,Other
5674.0,All,23,2.0,78,2,3,4,234,Other
5674.0,Country 2,23,2.0,78,2,3,4,234,Other
5675.0,All,18,3.0,117,2,3,3,233,Other
5675.0,Country 2,18,3.0,117,2,3,3,233,Other
5676.0,All,18,3.0,117,2,3,3,233,Other
5676.0,Country 2,18,3.0,117,2,3,3,233,Other
5677.0,All,78,1.0,39,3,4,4,344,Other
5677.0,Country 2,78,1.0,39,3,4,4,344,Other
5678.0,All,47,2.0,78,3,3,4,334,Other
5678.0,Country 2,47,2.0,78,3,3,4,334,Other
5679.0,All,78,1.0,39,3,4,4,344,Other
5679.0,Country 2,78,1.0,39,3,4,4,344,Other
5680.0,All,47,2.0,78,3,3,4,334,Other
5680.0,Country 2,47,2.0,78,3,3,4,334,Other
5681.0,All,18,3.0,117,2,3,3,233,Other
5681.0,Country 2,18,3.0,117,2,3,3,233,Other
5682.0,All,78,1.0,89,3,4,4,344,Other
5682.0,Country 2,78,1.0,89,3,4,4,344,Other
5683.0,All,18,3.0,267,2,3,2,232,Other
5683.0,Country 2,18,3.0,267,2,3,2,232,Other
5684.0,All,18,3.0,267,2,3,2,232,Other
5684.0,Country 2,18,3.0,267,2,3,2,232,Other
5685.0,All,18,3.0,267,2,3,2,232,Other
5685.0,Country 2,18,3.0,267,2,3,2,232,Other
5686.0,All,18,3.0,267,2,3,2,232,Other
5686.0,Country 2,18,3.0,267,2,3,2,232,Other
5687.0,All,18,3.0,267,2,3,2,232,Other
5687.0,Country 2,18,3.0,267,2,3,2,232,Other
5688.0,All,18,3.0,267,2,3,2,232,Other
5688.0,Country 2,18,3.0,267,2,3,2,232,Other
5689.0,All,47,2.0,178,3,3,3,333,Other
5689.0,Country 2,47,2.0,178,3,3,3,333,Other
5690.0,All,47,2.0,178,3,3,3,333,Other
5690.0,Country 2,47,2.0,178,3,3,3,333,Other
5691.0,All,47,2.0,178,3,3,3,333,Other
5691.0,Country 2,47,2.0,178,3,3,3,333,Other
5692.0,All,18,3.0,267,2,3,2,232,Other
5692.0,Country 2,18,3.0,267,2,3,2,232,Other
5693.0,All,18,3.0,267,2,3,2,232,Other
5693.0,Country 2,18,3.0,267,2,3,2,232,Other
5694.0,All,18,3.0,267,2,3,2,232,Other
5694.0,Country 2,18,3.0,267,2,3,2,232,Other
5695.0,All,18,3.0,267,2,3,2,232,Other
5695.0,Country 2,18,3.0,267,2,3,2,232,Other
5696.0,All,78,1.0,89,3,4,4,344,Other
5696.0,Country 2,78,1.0,89,3,4,4,344,Other
5697.0,All,18,3.0,267,2,3,2,232,Other
5697.0,Country 2,18,3.0,267,2,3,2,232,Other
5698.0,All,47,2.0,178,3,3,3,333,Other
5698.0,Country 2,47,2.0,178,3,3,3,333,Other
5699.0,All,18,3.0,267,2,3,2,232,Other
5699.0,Country 2,18,3.0,267,2,3,2,232,Other
5700.0,All,18,3.0,267,2,3,2,232,Other
5700.0,Country 2,18,3.0,267,2,3,2,232,Other
5701.0,All,18,3.0,297,2,3,2,232,Other
5701.0,Country 1,18,3.0,297,2,3,2,232,Other
5702.0,All,18,3.0,267,2,3,2,232,Other
5702.0,Country 1,18,3.0,267,2,3,2,232,Other
5703.0,All,18,3.0,117,2,3,3,233,Other
5703.0,Country 1,18,3.0,117,2,3,3,233,Other
5704.0,All,18,1.0,39,2,4,4,244,Other
5704.0,Country 1,18,1.0,39,2,4,4,244,Other
5705.0,All,77,1.0,39,3,4,4,344,Other
5705.0,Country 1,77,1.0,39,3,4,4,344,Other
5706.0,All,47,2.0,178,3,3,3,333,Other
5706.0,Country 1,47,2.0,178,3,3,3,333,Other
5712.0,All,47,2.0,198,3,3,2,332,Other
5712.0,Country 1,47,2.0,198,3,3,2,332,Other
5714.0,All,78,1.0,99,3,4,3,343,Other
5714.0,Country 1,78,1.0,99,3,4,3,343,Other
5715.0,All,46,2.0,78,3,3,4,334,Other
5715.0,Country 2,46,2.0,78,3,3,4,334,Other
5716.0,All,46,2.0,78,3,3,4,334,Other
5716.0,Country 2,46,2.0,78,3,3,4,334,Other
5717.0,All,46,2.0,78,3,3,4,334,Other
5717.0,Country 2,46,2.0,78,3,3,4,334,Other
5718.0,All,17,3.0,267,1,3,2,132,Other
5718.0,Country 2,17,3.0,267,1,3,2,132,Other
5719.0,All,17,3.0,117,1,3,3,133,Other
5719.0,Country 2,17,3.0,117,1,3,3,133,Other
5720.0,All,17,3.0,117,1,3,3,133,Other
5720.0,Country 2,17,3.0,117,1,3,3,133,Other
5721.0,All,46,2.0,78,3,3,4,334,Other
5721.0,Country 2,46,2.0,78,3,3,4,334,Other
5722.0,All,46,2.0,78,3,3,4,334,Other
5722.0,Country 2,46,2.0,78,3,3,4,334,Other
5723.0,All,46,2.0,78,3,3,4,334,Other
5723.0,Country 2,46,2.0,78,3,3,4,334,Other
5724.0,All,46,2.0,78,3,3,4,334,Other
5724.0,Country 2,46,2.0,78,3,3,4,334,Other
5725.0,All,77,1.0,39,3,4,4,344,Other
5725.0,Country 2,77,1.0,39,3,4,4,344,Other
5726.0,All,17,3.0,117,1,3,3,133,Other
5726.0,Country 2,17,3.0,117,1,3,3,133,Other
5727.0,All,17,3.0,117,1,3,3,133,Other
5727.0,Country 2,17,3.0,117,1,3,3,133,Other
5728.0,All,17,3.0,267,1,3,2,132,Other
5728.0,Country 2,17,3.0,267,1,3,2,132,Other
5729.0,All,17,3.0,267,1,3,2,132,Other
5729.0,Country 2,17,3.0,267,1,3,2,132,Other
5730.0,All,17,3.0,267,1,3,2,132,Other
5730.0,Country 2,17,3.0,267,1,3,2,132,Other
5731.0,All,46,2.0,178,3,3,3,333,Other
5731.0,Country 2,46,2.0,178,3,3,3,333,Other
5732.0,All,17,3.0,267,1,3,2,132,Other
5732.0,Country 2,17,3.0,267,1,3,2,132,Other
5733.0,All,17,3.0,267,1,3,2,132,Other
5733.0,Country 2,17,3.0,267,1,3,2,132,Other
5734.0,All,17,3.0,267,1,3,2,132,Other
5734.0,Country 2,17,3.0,267,1,3,2,132,Other
5735.0,All,17,3.0,267,1,3,2,132,Other
5735.0,Country 2,17,3.0,267,1,3,2,132,Other
5736.0,All,17,3.0,267,1,3,2,132,Other
5736.0,Country 2,17,3.0,267,1,3,2,132,Other
5737.0,All,17,3.0,267,1,3,2,132,Other
5737.0,Country 2,17,3.0,267,1,3,2,132,Other
5738.0,All,46,2.0,178,3,3,3,333,Other
5738.0,Country 2,46,2.0,178,3,3,3,333,Other
5739.0,All,46,2.0,178,3,3,3,333,Other
5739.0,Country 2,46,2.0,178,3,3,3,333,Other
5740.0,All,46,2.0,178,3,3,3,333,Other
5740.0,Country 2,46,2.0,178,3,3,3,333,Other
5741.0,All,17,1.0,89,1,4,4,144,Other
5741.0,Country 2,17,1.0,89,1,4,4,144,Other
5742.0,All,77,1.0,89,3,4,4,344,Other
5742.0,Country 2,77,1.0,89,3,4,4,344,Other
5743.0,All,17,3.0,267,1,3,2,132,Other
5743.0,Country 2,17,3.0,267,1,3,2,132,Other
5744.0,All,46,2.0,78,3,3,4,334,Other
5744.0,Country 1,46,2.0,78,3,3,4,334,Other
5745.0,All,77,1.0,39,3,4,4,344,Other
5745.0,Country 1,77,1.0,39,3,4,4,344,Other
5746.0,All,17,1.0,39,1,4,4,144,Other
5746.0,Country 1,17,1.0,39,1,4,4,144,Other
5748.0,All,17,1.0,89,1,4,4,144,Other
5748.0,Country 1,17,1.0,89,1,4,4,144,Other
5749.0,All,46,2.0,178,3,3,3,333,Other
5749.0,Country 1,46,2.0,178,3,3,3,333,Other
5750.0,All,17,3.0,267,1,3,2,132,Other
5750.0,Country 1,17,3.0,267,1,3,2,132,Other
5752.0,All,17,3.0,267,1,3,2,132,Other
5752.0,Country 1,17,3.0,267,1,3,2,132,Other
5753.0,All,17,3.0,297,1,3,2,132,Other
5753.0,Country 1,17,3.0,297,1,3,2,132,Other
5754.0,All,45,2.0,78,3,3,4,334,Other
5754.0,Country 2,45,2.0,78,3,3,4,334,Other
5755.0,All,45,2.0,78,3,3,4,334,Other
5755.0,Country 2,45,2.0,78,3,3,4,334,Other
5756.0,All,45,2.0,78,3,3,4,334,Other
5756.0,Country 2,45,2.0,78,3,3,4,334,Other
5757.0,All,45,2.0,78,3,3,4,334,Other
5757.0,Country 2,45,2.0,78,3,3,4,334,Other
5758.0,All,45,2.0,78,3,3,4,334,Other
5758.0,Country 2,45,2.0,78,3,3,4,334,Other
5759.0,All,16,3.0,217,1,3,2,132,Other
5759.0,Country 2,16,3.0,217,1,3,2,132,Other
5760.0,All,16,3.0,267,1,3,2,132,Other
5760.0,Country 2,16,3.0,267,1,3,2,132,Other
5761.0,All,16,3.0,267,1,3,2,132,Other
5761.0,Country 2,16,3.0,267,1,3,2,132,Other
5762.0,All,16,3.0,267,1,3,2,132,Other
5762.0,Country 2,16,3.0,267,1,3,2,132,Other
5763.0,All,16,3.0,267,1,3,2,132,Other
5763.0,Country 2,16,3.0,267,1,3,2,132,Other
5764.0,All,16,3.0,267,1,3,2,132,Other
5764.0,Country 2,16,3.0,267,1,3,2,132,Other
5765.0,All,16,3.0,267,1,3,2,132,Other
5765.0,Country 2,16,3.0,267,1,3,2,132,Other
5766.0,All,16,3.0,267,1,3,2,132,Other
5766.0,Country 2,16,3.0,267,1,3,2,132,Other
5767.0,All,16,3.0,267,1,3,2,132,Other
5767.0,Country 2,16,3.0,267,1,3,2,132,Other
5768.0,All,76,1.0,89,3,4,4,344,Other
5768.0,Country 2,76,1.0,89,3,4,4,344,Other
5769.0,All,45,2.0,178,3,3,3,333,Other
5769.0,Country 2,45,2.0,178,3,3,3,333,Other
5770.0,All,45,2.0,178,3,3,3,333,Other
5770.0,Country 2,45,2.0,178,3,3,3,333,Other
5771.0,All,45,2.0,178,3,3,3,333,Other
5771.0,Country 2,45,2.0,178,3,3,3,333,Other
5772.0,All,16,3.0,267,1,3,2,132,Other
5772.0,Country 2,16,3.0,267,1,3,2,132,Other
5773.0,All,16,3.0,267,1,3,2,132,Other
5773.0,Country 2,16,3.0,267,1,3,2,132,Other
5774.0,All,16,3.0,267,1,3,2,132,Other
5774.0,Country 2,16,3.0,267,1,3,2,132,Other
5775.0,All,16,3.0,267,1,3,2,132,Other
5775.0,Country 2,16,3.0,267,1,3,2,132,Other
5776.0,All,16,3.0,267,1,3,2,132,Other
5776.0,Country 2,16,3.0,267,1,3,2,132,Other
5777.0,All,16,3.0,267,1,3,2,132,Other
5777.0,Country 2,16,3.0,267,1,3,2,132,Other
5778.0,All,16,3.0,267,1,3,2,132,Other
5778.0,Country 2,16,3.0,267,1,3,2,132,Other
5779.0,All,16,3.0,267,1,3,2,132,Other
5779.0,Country 2,16,3.0,267,1,3,2,132,Other
5780.0,All,16,3.0,267,1,3,2,132,Other
5780.0,Country 2,16,3.0,267,1,3,2,132,Other
5781.0,All,45,2.0,178,3,3,3,333,Other
5781.0,Country 2,45,2.0,178,3,3,3,333,Other
5782.0,All,45,2.0,178,3,3,3,333,Other
5782.0,Country 2,45,2.0,178,3,3,3,333,Other
5783.0,All,16,3.0,267,1,3,2,132,Other
5783.0,Country 2,16,3.0,267,1,3,2,132,Other
5784.0,All,16,3.0,267,1,3,2,132,Other
5784.0,Country 2,16,3.0,267,1,3,2,132,Other
5785.0,All,16,3.0,267,1,3,2,132,Other
5785.0,Country 2,16,3.0,267,1,3,2,132,Other
5786.0,All,45,2.0,178,3,3,3,333,Other
5786.0,Country 2,45,2.0,178,3,3,3,333,Other
5787.0,All,16,3.0,117,1,3,3,133,Other
5787.0,Country 1,16,3.0,117,1,3,3,133,Other
5788.0,All,16,3.0,117,1,3,3,133,Other
5788.0,Country 1,16,3.0,117,1,3,3,133,Other
5789.0,All,16,1.0,39,1,4,4,144,Other
5789.0,Country 1,16,1.0,39,1,4,4,144,Other
5790.0,All,16,3.0,117,1,3,3,133,Other
5790.0,Country 1,16,3.0,117,1,3,3,133,Other
5791.0,All,16,3.0,117,1,3,3,133,Other
5791.0,Country 1,16,3.0,117,1,3,3,133,Other
5794.0,All,16,1.0,89,1,4,4,144,Other
5794.0,Country 1,16,1.0,89,1,4,4,144,Other
5795.0,All,15,3.0,117,1,3,3,133,Other
5795.0,Country 2,15,3.0,117,1,3,3,133,Other
5796.0,All,15,3.0,267,1,3,2,132,Other
5796.0,Country 2,15,3.0,267,1,3,2,132,Other
5797.0,All,15,3.0,167,1,3,3,133,Other
5797.0,Country 2,15,3.0,167,1,3,3,133,Other
5798.0,All,15,3.0,267,1,3,2,132,Other
5798.0,Country 2,15,3.0,267,1,3,2,132,Other
5799.0,All,15,1.0,39,1,4,4,144,Other
5799.0,Country 2,15,1.0,39,1,4,4,144,Other
5800.0,All,15,3.0,117,1,3,3,133,Other
5800.0,Country 2,15,3.0,117,1,3,3,133,Other
5801.0,All,15,3.0,117,1,3,3,133,Other
5801.0,Country 2,15,3.0,117,1,3,3,133,Other
5802.0,All,15,3.0,117,1,3,3,133,Other
5802.0,Country 2,15,3.0,117,1,3,3,133,Other
5803.0,All,15,3.0,117,1,3,3,133,Other
5803.0,Country 2,15,3.0,117,1,3,3,133,Other
5804.0,All,15,3.0,117,1,3,3,133,Other
5804.0,Country 2,15,3.0,117,1,3,3,133,Other
5805.0,All,15,3.0,117,1,3,3,133,Other
5805.0,Country 2,15,3.0,117,1,3,3,133,Other
5806.0,All,15,3.0,117,1,3,3,133,Other
5806.0,Country 2,15,3.0,117,1,3,3,133,Other
5807.0,All,15,3.0,117,1,3,3,133,Other
5807.0,Country 2,15,3.0,117,1,3,3,133,Other
5808.0,All,15,3.0,117,1,3,3,133,Other
5808.0,Country 2,15,3.0,117,1,3,3,133,Other
5809.0,All,15,3.0,117,1,3,3,133,Other
5809.0,Country 2,15,3.0,117,1,3,3,133,Other
5810.0,All,15,3.0,117,1,3,3,133,Other
5810.0,Country 2,15,3.0,117,1,3,3,133,Other
5811.0,All,15,3.0,117,1,3,3,133,Other
5811.0,Country 2,15,3.0,117,1,3,3,133,Other
5812.0,All,44,2.0,78,3,3,4,334,Other
5812.0,Country 2,44,2.0,78,3,3,4,334,Other
5813.0,All,44,2.0,78,3,3,4,334,Other
5813.0,Country 2,44,2.0,78,3,3,4,334,Other
5814.0,All,15,3.0,117,1,3,3,133,Other
5814.0,Country 2,15,3.0,117,1,3,3,133,Other
5815.0,All,15,3.0,117,1,3,3,133,Other
5815.0,Country 2,15,3.0,117,1,3,3,133,Other
5816.0,All,15,1.0,39,1,4,4,144,Other
5816.0,Country 2,15,1.0,39,1,4,4,144,Other
5817.0,All,15,3.0,117,1,3,3,133,Other
5817.0,Country 2,15,3.0,117,1,3,3,133,Other
5818.0,All,15,3.0,117,1,3,3,133,Other
5818.0,Country 2,15,3.0,117,1,3,3,133,Other
5819.0,All,15,3.0,117,1,3,3,133,Other
5819.0,Country 2,15,3.0,117,1,3,3,133,Other
5820.0,All,15,3.0,117,1,3,3,133,Other
5820.0,Country 2,15,3.0,117,1,3,3,133,Other
5821.0,All,15,3.0,117,1,3,3,133,Other
5821.0,Country 2,15,3.0,117,1,3,3,133,Other
5822.0,All,15,3.0,117,1,3,3,133,Other
5822.0,Country 2,15,3.0,117,1,3,3,133,Other
5823.0,All,15,3.0,267,1,3,2,132,Other
5823.0,Country 2,15,3.0,267,1,3,2,132,Other
5824.0,All,15,3.0,267,1,3,2,132,Other
5824.0,Country 2,15,3.0,267,1,3,2,132,Other
5825.0,All,15,3.0,267,1,3,2,132,Other
5825.0,Country 2,15,3.0,267,1,3,2,132,Other
5826.0,All,15,3.0,267,1,3,2,132,Other
5826.0,Country 2,15,3.0,267,1,3,2,132,Other
5827.0,All,15,3.0,267,1,3,2,132,Other
5827.0,Country 2,15,3.0,267,1,3,2,132,Other
5828.0,All,15,3.0,267,1,3,2,132,Other
5828.0,Country 2,15,3.0,267,1,3,2,132,Other
5829.0,All,15,3.0,267,1,3,2,132,Other
5829.0,Country 2,15,3.0,267,1,3,2,132,Other
5830.0,All,15,3.0,267,1,3,2,132,Other
5830.0,Country 2,15,3.0,267,1,3,2,132,Other
5831.0,All,15,3.0,267,1,3,2,132,Other
5831.0,Country 2,15,3.0,267,1,3,2,132,Other
5832.0,All,15,3.0,267,1,3,2,132,Other
5832.0,Country 2,15,3.0,267,1,3,2,132,Other
5833.0,All,15,3.0,267,1,3,2,132,Other
5833.0,Country 2,15,3.0,267,1,3,2,132,Other
5834.0,All,15,3.0,267,1,3,2,132,Other
5834.0,Country 2,15,3.0,267,1,3,2,132,Other
5835.0,All,15,3.0,267,1,3,2,132,Other
5835.0,Country 2,15,3.0,267,1,3,2,132,Other
5836.0,All,15,3.0,267,1,3,2,132,Other
5836.0,Country 2,15,3.0,267,1,3,2,132,Other
5837.0,All,44,2.0,178,3,3,3,333,Other
5837.0,Country 2,44,2.0,178,3,3,3,333,Other
5838.0,All,15,3.0,267,1,3,2,132,Other
5838.0,Country 2,15,3.0,267,1,3,2,132,Other
5839.0,All,15,3.0,267,1,3,2,132,Other
5839.0,Country 2,15,3.0,267,1,3,2,132,Other
5840.0,All,15,3.0,267,1,3,2,132,Other
5840.0,Country 2,15,3.0,267,1,3,2,132,Other
5841.0,All,15,3.0,267,1,3,2,132,Other
5841.0,Country 2,15,3.0,267,1,3,2,132,Other
5842.0,All,15,3.0,267,1,3,2,132,Other
5842.0,Country 2,15,3.0,267,1,3,2,132,Other
5843.0,All,15,3.0,267,1,3,2,132,Other
5843.0,Country 2,15,3.0,267,1,3,2,132,Other
5844.0,All,15,3.0,267,1,3,2,132,Other
5844.0,Country 2,15,3.0,267,1,3,2,132,Other
5845.0,All,15,3.0,267,1,3,2,132,Other
5845.0,Country 2,15,3.0,267,1,3,2,132,Other
5846.0,All,15,3.0,267,1,3,2,132,Other
5846.0,Country 2,15,3.0,267,1,3,2,132,Other
5847.0,All,15,3.0,267,1,3,2,132,Other
5847.0,Country 2,15,3.0,267,1,3,2,132,Other
5848.0,All,15,3.0,267,1,3,2,132,Other
5848.0,Country 2,15,3.0,267,1,3,2,132,Other
5849.0,All,44,2.0,178,3,3,3,333,Other
5849.0,Country 2,44,2.0,178,3,3,3,333,Other
5850.0,All,44,2.0,178,3,3,3,333,Other
5850.0,Country 2,44,2.0,178,3,3,3,333,Other
5851.0,All,75,1.0,89,3,4,4,344,Other
5851.0,Country 2,75,1.0,89,3,4,4,344,Other
5852.0,All,44,2.0,178,3,3,3,333,Other
5852.0,Country 2,44,2.0,178,3,3,3,333,Other
5854.0,All,15,3.0,117,1,3,3,133,Other
5854.0,Country 1,15,3.0,117,1,3,3,133,Other
5855.0,All,44,2.0,78,3,3,4,334,Other
5855.0,Country 1,44,2.0,78,3,3,4,334,Other
5856.0,All,15,3.0,117,1,3,3,133,Other
5856.0,Country 1,15,3.0,117,1,3,3,133,Other
5857.0,All,15,3.0,117,1,3,3,133,Other
5857.0,Country 1,15,3.0,117,1,3,3,133,Other
5858.0,All,15,3.0,117,1,3,3,133,Other
5858.0,Country 1,15,3.0,117,1,3,3,133,Other
5859.0,All,15,3.0,117,1,3,3,133,Other
5859.0,Country 1,15,3.0,117,1,3,3,133,Other
5860.0,All,15,3.0,117,1,3,3,133,Other
5860.0,Country 1,15,3.0,117,1,3,3,133,Other
5861.0,All,15,3.0,117,1,3,3,133,Other
5861.0,Country 1,15,3.0,117,1,3,3,133,Other
5864.0,All,15,1.0,39,1,4,4,144,Other
5864.0,Country 1,15,1.0,39,1,4,4,144,Other
5866.0,All,15,3.0,117,1,3,3,133,Other
5866.0,Country 1,15,3.0,117,1,3,3,133,Other
5867.0,All,15,1.0,89,1,4,4,144,Other
5867.0,Country 1,15,1.0,89,1,4,4,144,Other
5868.0,All,15,3.0,267,1,3,2,132,Other
5868.0,Country 1,15,3.0,267,1,3,2,132,Other
5870.0,All,15,1.0,89,1,4,4,144,Other
5870.0,Country 1,15,1.0,89,1,4,4,144,Other
5871.0,All,43,2.0,78,3,3,4,334,Other
5871.0,Country 2,43,2.0,78,3,3,4,334,Other
5872.0,All,43,2.0,78,3,3,4,334,Other
5872.0,Country 2,43,2.0,78,3,3,4,334,Other
5873.0,All,74,1.0,39,3,4,4,344,Other
5873.0,Country 2,74,1.0,39,3,4,4,344,Other
5874.0,All,74,1.0,39,3,4,4,344,Other
5874.0,Country 2,74,1.0,39,3,4,4,344,Other
5875.0,All,14,3.0,217,1,3,2,132,Other
5875.0,Country 2,14,3.0,217,1,3,2,132,Other
5876.0,All,14,1.0,39,1,4,4,144,Other
5876.0,Country 2,14,1.0,39,1,4,4,144,Other
5877.0,All,14,3.0,117,1,3,3,133,Other
5877.0,Country 2,14,3.0,117,1,3,3,133,Other
5878.0,All,43,2.0,78,3,3,4,334,Other
5878.0,Country 2,43,2.0,78,3,3,4,334,Other
5879.0,All,74,1.0,39,3,4,4,344,Other
5879.0,Country 2,74,1.0,39,3,4,4,344,Other
5880.0,All,74,1.0,39,3,4,4,344,Other
5880.0,Country 2,74,1.0,39,3,4,4,344,Other
5881.0,All,43,2.0,78,3,3,4,334,Other
5881.0,Country 2,43,2.0,78,3,3,4,334,Other
5882.0,All,43,2.0,78,3,3,4,334,Other
5882.0,Country 2,43,2.0,78,3,3,4,334,Other
5883.0,All,43,2.0,78,3,3,4,334,Other
5883.0,Country 2,43,2.0,78,3,3,4,334,Other
5884.0,All,14,3.0,267,1,3,2,132,Other
5884.0,Country 2,14,3.0,267,1,3,2,132,Other
5885.0,All,14,3.0,267,1,3,2,132,Other
5885.0,Country 2,14,3.0,267,1,3,2,132,Other
5886.0,All,43,2.0,178,3,3,3,333,Other
5886.0,Country 2,43,2.0,178,3,3,3,333,Other
5887.0,All,14,3.0,267,1,3,2,132,Other
5887.0,Country 2,14,3.0,267,1,3,2,132,Other
5888.0,All,14,3.0,267,1,3,2,132,Other
5888.0,Country 2,14,3.0,267,1,3,2,132,Other
5889.0,All,43,2.0,178,3,3,3,333,Other
5889.0,Country 2,43,2.0,178,3,3,3,333,Other
5890.0,All,74,1.0,89,3,4,4,344,Other
5890.0,Country 2,74,1.0,89,3,4,4,344,Other
5891.0,All,14,3.0,267,1,3,2,132,Other
5891.0,Country 2,14,3.0,267,1,3,2,132,Other
5892.0,All,14,3.0,267,1,3,2,132,Other
5892.0,Country 2,14,3.0,267,1,3,2,132,Other
5893.0,All,14,3.0,267,1,3,2,132,Other
5893.0,Country 2,14,3.0,267,1,3,2,132,Other
5894.0,All,14,3.0,267,1,3,2,132,Other
5894.0,Country 2,14,3.0,267,1,3,2,132,Other
5895.0,All,43,2.0,178,3,3,3,333,Other
5895.0,Country 2,43,2.0,178,3,3,3,333,Other
5896.0,All,14,3.0,267,1,3,2,132,Other
5896.0,Country 2,14,3.0,267,1,3,2,132,Other
5897.0,All,14,3.0,267,1,3,2,132,Other
5897.0,Country 2,14,3.0,267,1,3,2,132,Other
5898.0,All,14,3.0,117,1,3,3,133,Other
5898.0,Country 1,14,3.0,117,1,3,3,133,Other
5899.0,All,14,3.0,117,1,3,3,133,Other
5899.0,Country 1,14,3.0,117,1,3,3,133,Other
5900.0,All,14,3.0,117,1,3,3,133,Other
5900.0,Country 1,14,3.0,117,1,3,3,133,Other
5901.0,All,14,3.0,117,1,3,3,133,Other
5901.0,Country 1,14,3.0,117,1,3,3,133,Other
5903.0,All,74,1.0,39,3,4,4,344,Other
5903.0,Country 1,74,1.0,39,3,4,4,344,Other
5904.0,All,74,1.0,39,3,4,4,344,Other
5904.0,Country 1,74,1.0,39,3,4,4,344,Other
5905.0,All,74,1.0,39,3,4,4,344,Other
5905.0,Country 1,74,1.0,39,3,4,4,344,Other
5906.0,All,74,1.0,39,3,4,4,344,Other
5906.0,Country 1,74,1.0,39,3,4,4,344,Other
5908.0,All,14,1.0,39,1,4,4,144,Other
5908.0,Country 1,14,1.0,39,1,4,4,144,Other
5910.0,All,74,1.0,89,3,4,4,344,Other
5910.0,Country 1,74,1.0,89,3,4,4,344,Other
5911.0,All,43,2.0,178,3,3,3,333,Other
5911.0,Country 1,43,2.0,178,3,3,3,333,Other
5915.0,All,14,3.0,267,1,3,2,132,Other
5915.0,Country 1,14,3.0,267,1,3,2,132,Other
5916.0,All,14,3.0,267,1,3,2,132,Other
5916.0,Country 1,14,3.0,267,1,3,2,132,Other
5919.0,All,43,2.0,178,3,3,3,333,Other
5919.0,Country 1,43,2.0,178,3,3,3,333,Other
5920.0,All,14,3.0,167,1,3,3,133,Other
5920.0,Country 1,14,3.0,167,1,3,3,133,Other
5921.0,All,14,3.0,297,1,3,2,132,Other
5921.0,Country 1,14,3.0,297,1,3,2,132,Other
5923.0,All,42,2.0,78,3,3,4,334,Other
5923.0,Country 2,42,2.0,78,3,3,4,334,Other
5924.0,All,13,3.0,117,1,3,3,133,Other
5924.0,Country 2,13,3.0,117,1,3,3,133,Other
5925.0,All,42,2.0,78,3,3,4,334,Other
5925.0,Country 2,42,2.0,78,3,3,4,334,Other
5926.0,All,42,2.0,78,3,3,4,334,Other
5926.0,Country 2,42,2.0,78,3,3,4,334,Other
5927.0,All,13,3.0,117,1,3,3,133,Other
5927.0,Country 2,13,3.0,117,1,3,3,133,Other
5928.0,All,13,3.0,267,1,3,2,132,Other
5928.0,Country 2,13,3.0,267,1,3,2,132,Other
5929.0,All,13,3.0,267,1,3,2,132,Other
5929.0,Country 2,13,3.0,267,1,3,2,132,Other
5930.0,All,13,3.0,267,1,3,2,132,Other
5930.0,Country 2,13,3.0,267,1,3,2,132,Other
5931.0,All,42,2.0,178,3,3,3,333,Other
